"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FC","2019-06-12","88.1","-0.83","5.74","Dickerson, Corey",572816,458708,"sac_fly","hit_into_play",,,,,"6","Corey Dickerson out on a sacrifice fly to right fielder Nick Markakis.   Gregory Polanco scores.","R","L","R","ATL","PIT","X","9","fly_ball","3","2",2019,"0.27","0.91","0.51","2.23","570256",,"621028","1","6","Top",180.79,95.52,,,"452095",,,2.66954739182623,-128.223376844619,-4.27142832405918,2.46027539091014,21.4414099161967,-21.8581308875299,"3.34","1.54","272","88.9","47","87.1","2498","5.2",567200,458708,"452095","518692","645277","518626","621020","663586","660670","455976","55.27","0.007","0.012","0","1","0","0","3","56","8","Cutter","6","5","5","6","6","6","6","6","Standard","Standard","164","-0.022","-0.334"
"CH","2019-06-12","79.9","-1.92","6.55","Dickerson, Corey",572816,647336,"field_out","hit_into_play",,,,,"11","Corey Dickerson lines out to right fielder Nick Markakis.","R","L","R","ATL","PIT","X","9","line_drive","1","1",2019,"-1.33","1.36","-0.91","3.56",,,,"1","1","Top",180.72,77.19,,,"452095",,,4.49039054375285,-116.040031543235,-2.23881481887235,-12.2956623821346,20.6158079767952,-20.3115343090432,"3.34","1.54","315","84.6","29","78","2256","5",567200,647336,"452095","518692","645277","518626","621020","663586","660670","455976","55.52","0.02","0.018","0","1","0","0","3","2","3","Changeup","0","0","0","0","0","0","0","0","Standard","Standard","224","0.015","-0.169"
"FF","2019-06-11","96.4","-1.86","5.77","Dickerson, Corey",572816,592314,"single","hit_into_play",,,,,"2","Corey Dickerson singles on a line drive to left fielder Austin Riley.   Kevin Newman to 3rd.","R","L","R","ATL","PIT","X","7","line_drive","1","2",2019,"-0.73","1.2","0.06","3.28",,,"621028","0","5","Top",75.85,120.7,,,"435263",,,6.66608776375671,-140.332520067503,-3.75926143205576,-10.8692272726365,27.1924263872897,-15.9755259079819,"3.35","1.54","206","74.0","19","96.2","2298","5.8",567199,592314,"435263","518692","645277","518626","621020","663586","660670","455976","54.68","0.953","0.858","0.9","1","1","0","4","38","6","4-Seam Fastball","4","3","3","4","3","4","3","4","Standard","Standard","211","-0.125","0.785"
"CU","2019-06-11","76.2","-1.42","5.74","Dickerson, Corey",572816,657053,"field_out","hit_into_play",,,,,"8","Corey Dickerson pops out to shortstop Dansby Swanson.","R","L","R","ATL","PIT","X","6","popup","0","1",2019,"0.96","-0.93","0.19","1.90",,,"621028","0","7","Top",119.46,164.91,,,"435263",,,1.66139841736962,-111.015414640122,0.642519612673117,7.59526211523123,20.3382792586082,-40.1770457429186,"3.35","1.54",,"80.0","69","76.1","2410","6.2",567199,657053,"435263","518692","645277","518626","621020","663586","660670","455976","54.28","0","0","0","1","0","0","3","57","2","Curveball","7","4","4","7","4","7","4","7","Standard","Standard","46","0.038","-0.325"
"FF","2019-06-11","97.9","-2.1","5.83","Dickerson, Corey",572816,592314,"field_out","hit_into_play",,,,,"3","Corey Dickerson pops out to first baseman Freddie Freeman in foul territory.","R","L","R","ATL","PIT","X","3","popup","0","2",2019,"-0.58","1.27","0.60","3.01",,,"621028","0","1","Top",147.32,198.83,,,"435263",,,8.54849933640643,-142.219615191168,-4.99987464151492,-9.55455039825865,30.1729380017284,-14.1738576520103,"3.35","1.54",,"80.0","69","97.5","2307","6",567199,592314,"435263","518692","645277","518626","621020","663586","660670","455976","54.53","0","0","0","1","0","0","3","2","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","204","0.033","-0.243"
"CU","2019-06-10","85.3","-1.58","5.19","Dickerson, Corey",572816,595465,"single","hit_into_play",,,,,"6","Corey Dickerson singles on a line drive to center fielder Ronald Acuna.   Colin Moran scores.    Melky Cabrera scores.    Elias Diaz to 3rd.","R","L","R","ATL","PIT","X","8","line_drive","3","2",2019,"0.43","0.25","0.42","2.46","592567","466320","553869","2","8","Top",140.67,92.84,,,"435263",,,3.84265071756211,-124.270720186453,-0.693743897801658,3.73437368507766,21.7790246376726,-29.7159936272875,"3.33","1.54","209","89.1","12","85.1",,"5.8",567193,595465,"435263","518692","645277","622666","621020","663586","660670","455976","54.66","0.813","0.759","0.9","1","1","0","4","73","9","Curveball","10","5","5","10","7","10","7","10","Standard","Standard","120","-0.039","1.391"
"CH","2019-06-08","80.3","-1.43","5.51","Dickerson, Corey",572816,605200,"field_out","hit_into_play",,,,,"13","Corey Dickerson flies out to center fielder Lorenzo Cain.","R","L","R","MIL","PIT","X","8","fly_ball","1","2",2019,"-1.5","0.72","-0.35","1.15",,"668804","516782","2","3","Top",126.54,43.92,,,"518735",,,5.12527668645753,-116.794019867182,-4.28038364931225,-14.4844057095762,21.2366060184256,-25.1516226124356,"3.34","1.54","365","93.6","29","79.7","2051","5.8",567585,605200,"518735","519346","519058","543768","606115","460075","456715","592885","54.67","0.207","0.299","0","1","0","0","3","27","4","Changeup","2","3","3","2","3","2","3","2","Strategic","Standard","244","0.042","-0.332"
"CU","2019-04-01","73.9","-1.46","6.25","Dickerson, Corey",572816,425794,"double","hit_into_play",,,,,"14","Corey Dickerson hits a ground-rule double (1) on a fly ball to left-center field.   Starling Marte to 3rd.","R","L","R","PIT","STL","X",,"fly_ball","1","1",2019,"1.76","-1.16","0.01","1.08",,,"516782","0","3","Bot",69.24,34.16,,,"425877",,,0.00342509511525614,-107.341133614383,-1.08562518509676,13.0664271619338,22.7441606167725,-40.8805000212503,"3.41","1.56","375","100.8","27","72.2","2671","5.6",566180,425794,"425877","502671","543939","572761","657557","542303","664056","451594","54.91","0.793","1.38","1.25","1","1","1","6","25","3","Curveball","3","0","3","0","0","3","3","0","Standard","Strategic","57","0.049","1.127"
"SL","2019-04-01","83.7","-2.03","5.8","Dickerson, Corey",572816,605154,"field_out","hit_into_play",,,,,"14","Corey Dickerson lines out to right fielder Dexter Fowler.","R","L","R","PIT","STL","X","9","line_drive","0","2",2019,"0.71","0.27","0.37","1.03",,,,"1","5","Bot",,,,,"425877",,,4.14580169815799,-121.840417504682,-5.1657530963301,6.30395843600531,23.2768520182938,-28.6755106360533,"3.41","1.56","307","98.8","20","84","2610","6.4",566180,605154,"425877","502671","543939","572761","657557","542303","664056","451594","54.1","0.4","0.491","0","1","0","0","5","42","3","Slider","4","0","4","0","0","4","4","0","Standard","Standard","111","-0.004","-0.106"
"FF","2019-03-31","92.1","-0.88","5.7","Dickerson, Corey",572816,543243,"field_out","hit_into_play",,,,,"3","Corey Dickerson lines out to right fielder Yasiel Puig.","R","L","R","CIN","PIT","X","9","line_drive","0","1",2019,"0.11","1.19","0.74","2.99",,,"516782","1","1","Top",180.01,97.92,,,"571466",,,3.90064543120209,-134.140848055869,-3.7008463888711,0.491211682489819,28.1499506659328,-17.1126846057204,"3.55","1.63","300","98.9","20","92.6","2444","6.5",565222,543243,"571466","458015","606299","553993","578428","461314","594988","624577","54.01","0.4","0.491","0","1","0","0","5","3","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","175","0.028","-0.266"
"FF","2019-03-28","95.9","-2.49","5.37","Dickerson, Corey",572816,622491,"field_out","hit_into_play",,,,,"14","Corey Dickerson pops out to second baseman Jose Peraza.","R","L","R","CIN","PIT","X","4","popup","0","0",2019,"-0.93","0.97","1.20","2.23",,"570481","624428","2","3","Top",162.91,115.58,,,"571466",,,11.5558327529823,-139.148122924577,-4.73129772222142,-14.0743690419511,27.5655246384322,-19.2005970585362,"3.41","1.56","219","72.7","46","94.6","2150","5.4",565220,622491,"571466","458015","606299","553993","578428","608385","594988","624577","55.06","0.2","0.187","0","1","0","0","3","21","1","4-Seam Fastball","1","0","0","1","0","1","0","1","Strategic","Standard","224","0.05","-0.459"
"FF","2019-03-28","95.2","-1.78","5.25","Dickerson, Corey",572816,628452,"home_run","hit_into_play",,,,,"14","Corey Dickerson homers (1) on a fly ball to right field.","R","L","R","CIN","PIT","X",,"fly_ball","2","1",2019,"-0.99","1.25","1.12","2.07",,,,"0","8","Top",215.02,65.02,,,"571466",,,9.64595036257013,-138.161310244625,-5.36832848493084,-14.5177146396209,30.8140067817538,-15.5099556131009,"3.41","1.56","378","94.9","36","94","2352","5.7",565220,628452,"571466","458015","606299","553993","578428","594988","547179","624577","54.78","0.12","0.215","2","1","0","3","3","61","4","4-Seam Fastball","5","2","2","5","3","5","3","5","Strategic","Standard","218","-0.065","0.958"
